Customer_ID,Customer_Name,Birth_Date,Marital_Status,Annual_Income,Total_Children,Education_Level,Occupation,Home_Owner
BB387,Brij Raj,16-01-1962,M," ? 10,09,392.00 ",5,Partial College,Professional,Y
BB388,Aman Kumar,26-10-1962,M," ? 30,57,352.00 ",1,Bachelors,Management,Y
BB389,Vijay Kumar,27-03-1962,M," ? 4,73,247.00 ",1,Bachelors,Management,Y
BB390,Baban Suresh,19-03-1962,M," ? 7,08,674.00 ",1,Partial College,Professional,N
BB391,Subham Kumar Yadav,03-03-1962,M," ? 25,21,309.00 ",0,Graduate Degree,Management,Y
BB392,Ram Niwas,16-01-1961,M," ? 26,60,265.00 ",5,Partial College,Professional,N
BB393,Nanhu Khan,16-09-1961,M," ? 26,21,642.00 ",1,Bachelors,Management,Y
BB394,Raja Ram,07-03-1961,M," ? 3,53,725.00 ",1,Bachelors,Management,Y
BB395,Jag Mohan,18-08-1961,M," ? 14,24,719.00 ",1,Bachelors,Management,Y
BB396,Ritu Raj Kumar,05-05-1961,M," ? 21,38,064.00 ",1,Bachelors,Management,Y
BB397,Raj Kapoor,05-11-1961,S," ? 7,53,273.00 ",0,Partial College,Professional,N
BB398,Arvind Agarwal Pinto,27-05-1955,S," ? 14,17,723.00 ",0,High School,Professional,N
BB399,Rajbir Ahlawat,03-09-1955,M," ? 19,73,164.00 ",2,High School,Professional,N
BB400,Mohd Faijan,16-05-1954,S," ? 16,76,676.00 ",0,Partial High School,Skilled Manual,Y
BB401,Bhag Chand,07-10-1935,S," ? 20,69,398.00 ",0,Graduate Degree,Management,Y
BB402,Chander Shekhar,02-02-1935,S," ? 29,52,033.00 ",0,Graduate Degree,Management,Y
BB403,Pramjot Singh,03-03-1935,M," ? 23,77,010.00 ",4,Graduate Degree,Management,Y
BB404,Abhinav Vashit,01-04-1936,M," ? 8,93,589.00 ",4,Graduate Degree,Management,Y
BB405,Vivek Chabra,03-03-1960,M," ? 26,48,717.00 ",5,Partial College,Professional,N
BB406,Nootan Prakash Yadav,09-06-1960,M," ? 3,69,497.00 ",5,Partial College,Professional,Y
BB407,Abdul Kadir,12-12-1960,S," ? 16,78,249.00 ",0,High School,Professional,N
BB408,Rajender Kaku,11-10-1960,S," ? 22,78,960.00 ",0,High School,Professional,N
BB409,Ram Ldaike,17-03-1960,M," ? 7,60,617.00 ",0,Partial College,Professional,Y
BB410,Sone Lal Shah,19-06-1960,M," ? 20,94,243.00 ",3,Partial College,Professional,N
BB411,Chhotu Harijan,22-06-1960,M," ? 20,20,782.00 ",3,Partial College,Professional,N
BB412,Om Prakash,04-11-1954,M," ? 4,33,873.00 ",2,Partial High School,Skilled Manual,Y
BB413,Manish Kumar,05-03-1954,M," ? 30,42,712.00 ",2,High School,Professional,N
BB414,Mukesh Kumar Yogi,12-06-1954,S," ? 24,68,815.00 ",0,High School,Professional,Y
BB415,Gautam Kumar,09-07-1953,S," ? 34,91,714.00 ",0,Graduate Degree,Management,Y
BB416,Hardeep Hunny,24-08-1953,S," ? 21,65,881.00 ",0,Graduate Degree,Management,N
BB417,Pankaj Saini,03-04-1953,S," ? 11,48,559.00 ",0,Graduate Degree,Management,Y
BB418,Manish Sehrawat,27-02-1953,S," ? 30,32,941.00 ",0,Graduate Degree,Management,Y
BB419,Ravi Chandra Natarajan,01-10-1953,S," ? 31,33,931.00 ",0,Graduate Degree,Management,N
BB420,Karunakar Dehra,17-11-1953,M," ? 19,74,726.00 ",3,Graduate Degree,Management,Y
BB421,Rajeev Jha,17-09-1952,S," ? 17,94,893.00 ",0,Partial College,Professional,N
BB422,Mukesh Soni,26-10-1952,S," ? 33,11,582.00 ",0,Partial College,Professional,N
BB423,Ashok Kharkwal,27-04-1937,M," ? 33,66,834.00 ",4,Graduate Degree,Management,N
BB424,Iswar Sharan,26-06-1937,M," ? 29,27,120.00 ",4,Graduate Degree,Management,Y
BB425,Maj- Koko Khaing,08-07-1938,M," ? 6,36,294.00 ",5,Bachelors,Management,Y
BB426,Manni Manish,15-03-1938,M," ? 11,69,026.00 ",5,Bachelors,Management,Y
BB427,Amrit Patel,20-06-1938,S," ? 20,91,968.00 ",0,Graduate Degree,Management,Y
BB428,Rupesh Rathor,14-05-1939,M," ? 17,16,287.00 ",5,Bachelors,Management,Y
BB429,Dinesh Singh Rana,02-07-1939,S," ? 3,61,723.00 ",0,Bachelors,Management,Y
BB430,Bhrat Narayn,26-06-1939,M," ? 9,40,504.00 ",2,Bachelors,Management,Y
BB431,Ombir Singh,04-03-1940,M," ? 33,27,687.00 ",5,Bachelors,Management,Y
BB432,Rajesh Kumar,01-01-1940,M," ? 25,93,837.00 ",5,Bachelors,Management,Y
BB433,Varun Chandela,25-07-1940,S," ? 17,94,798.00 ",0,Bachelors,Management,Y
BB434,Ravi Singh,13-05-1940,M," ? 3,14,751.00 ",2,Graduate Degree,Management,Y
BB435,Jitendra Singh,06-07-1968,M," ? 6,37,704.00 ",4,Partial College,Skilled Manual,Y
BB436,Iarfan Mohammad,04-10-1962,S," ? 31,42,354.00 ",0,Graduate Degree,Manual,Y
BB437,Gaurav Kumar,10-07-1962,M," ? 31,71,530.00 ",1,Graduate Degree,Clerical,Y
BB438,Prateek Kumar Tiwari,22-03-1961,M," ? 21,98,603.00 ",1,Bachelors,Manual,Y
BB439,Raghubir Singh,24-06-1961,M," ? 34,24,515.00 ",1,Bachelors,Manual,Y
BB440,Ayub Khan,12-03-1962,M," ? 32,55,791.00 ",1,Graduate Degree,Clerical,Y
BB441,Ram Jatan,21-09-1961,M," ? 24,32,129.00 ",1,Bachelors,Manual,Y
BB442,Azhar Ali,10-08-1961,M," ? 18,86,135.00 ",1,Graduate Degree,Clerical,Y
BB443,Ankit Tiwari,08-07-1961,S," ? 25,04,205.00 ",0,Graduate Degree,Clerical,Y
BB444,Anuj Tiwari,06-04-1936,M," ? 13,75,047.00 ",1,Graduate Degree,Clerical,Y
BB445,Vipiv Malkania,21-08-1936,M," ? 6,24,099.00 ",1,Graduate Degree,Clerical,Y
BB446,Dinesh Singh,11-03-1962,M," ? 28,38,398.00 ",5,Graduate Degree,Clerical,Y
BB447,Sanjit Misra,13-09-1958,M," ? 28,35,329.00 ",1,Bachelors,Manual,Y
BB448,Charan Singh,24-07-1957,M," ? 9,88,598.00 ",1,Partial College,Manual,Y
BB449,Chottu Shah,12-03-1957,S," ? 11,59,181.00 ",0,Partial College,Manual,Y
BB450,Ram Chander Jha,22-05-1955,S," ? 17,18,821.00 ",0,Partial College,Manual,Y
BB451,Mantu Kumar,23-12-1955,M," ? 32,74,905.00 ",2,Partial College,Manual,Y
BB452,Firakat Ali,22-09-1955,M," ? 3,63,013.00 ",2,Partial College,Manual,Y
BB453,Ashshwer Parsad,03-09-1954,M," ? 30,31,247.00 ",2,Partial College,Manual,Y
BB454,Akhil Kumar,14-01-1937,M," ? 22,77,999.00 ",1,Graduate Degree,Clerical,Y
BB455,Inderjeet Mandal,06-04-1939,S," ? 25,49,538.00 ",0,Bachelors,Clerical,Y
BB456,Arjun Singh,07-03-1940,M," ? 11,19,636.00 ",2,Partial College,Manual,Y
BB457,Vishal Mishra,11-06-1941,S," ? 8,23,189.00 ",0,Bachelors,Clerical,Y
BB458,Dalip Shah,23-02-1942,M," ? 7,17,130.00 ",1,Partial College,Manual,Y
BB459,Sohan Lal,28-12-1942,M," ? 32,57,335.00 ",1,Graduate Degree,Clerical,Y
BB460,Vinod Kumar,27-05-1980,S," ? 19,04,517.00 ",0,Partial College,Manual,N
BB461,Aasish Kumar,23-03-1979,S," ? 25,16,786.00 ",0,Partial College,Manual,N
BB462,Tavinder Kumar,11-11-1978,S," ? 26,45,616.00 ",0,Partial College,Manual,N
BB463,Harishankar Verma,04-09-1978,S," ? 26,95,942.00 ",0,Partial College,Manual,N
BB464,Sri Kant,02-08-1978,S," ? 25,16,361.00 ",0,Partial College,Manual,Y
BB465,Radheyshyam Saini,28-04-1977,M," ? 16,21,752.00 ",0,High School,Manual,Y
BB466,Damanjeet Singh,11-11-1977,M," ? 23,10,743.00 ",0,High School,Manual,N
BB467,Bhushan Sahay,20-10-1977,S," ? 27,37,144.00 ",0,High School,Manual,N
BB468,Ramesh Kumar,09-06-1979,S," ? 30,10,707.00 ",0,High School,Manual,N
BB469,Malkeet Singh,25-10-1979,M," ? 18,75,455.00 ",0,Bachelors,Clerical,Y
BB470,Uma Shankar,22-02-1979,M," ? 16,46,484.00 ",0,Bachelors,Clerical,Y
BB471,Kamla Prasad,25-11-1978,S," ? 32,73,321.00 ",0,High School,Manual,N
BB472,Lakshya Chauhan Lucky,04-08-1978,M," ? 23,32,254.00 ",0,Bachelors,Clerical,N
BB473,Anoop Singh,01-04-1978,M," ? 27,04,226.00 ",0,Bachelors,Clerical,Y
BB474,Dal Chand,27-05-1978,M," ? 27,02,468.00 ",0,Bachelors,Clerical,Y
BB475,Pushpendra Singh Rathore,15-05-1978,S," ? 12,28,650.00 ",0,Bachelors,Clerical,Y
BB476,Harpal Singh,20-09-1943,M," ? 29,25,394.00 ",1,Bachelors,Clerical,Y
BB477,Chandan Kumar,28-06-1943,S," ? 34,86,674.00 ",0,Bachelors,Clerical,Y
BB478,Ritu Raj,09-05-1943,M," ? 23,24,257.00 ",1,Bachelors,Clerical,Y
BB479,Vinay Kumar Upadhayay,10-06-1943,S," ? 20,59,320.00 ",0,Graduate Degree,Clerical,Y
BB480,Abhishek Yadav,23-02-1961,M," ? 16,70,745.00 ",4,Graduate Degree,Clerical,Y
BB481,Manish Khandelwal,22-05-1960,S," ? 30,97,652.00 ",0,High School,Manual,N
BB482,Bir Singh,18-11-1959,M," ? 24,71,895.00 ",1,High School,Manual,Y
BB483,Mohd Sajim,02-03-1959,S," ? 13,18,522.00 ",0,Partial College,Manual,Y
BB484,Neeraj Kishore,22-08-1959,M," ? 22,82,337.00 ",2,Partial College,Manual,Y
BB485,Ravi Parkash Solanki,19-01-1958,M," ? 2,99,696.00 ",2,Partial College,Manual,Y
BB486,Rohit Kumar Tiwari,16-10-1960,M," ? 26,52,197.00 ",3,Bachelors,Clerical,Y
BB487,Manjeet Kumar,11-08-1960,S," ? 9,23,499.00 ",0,Bachelors,Clerical,Y
BB488,Vimal Kumar,02-06-1959,S," ? 5,39,462.00 ",0,Graduate Degree,Clerical,Y
BB489,Abbas Mehndi,24-07-1959,M," ? 17,00,970.00 ",3,Graduate Degree,Clerical,Y
BB490,Deepak Rathore,24-04-1970,S," ? 19,56,217.00 ",0,High School,Manual,N
BB491,Deepak Kamat,19-10-1970,S," ? 10,86,166.00 ",0,High School,Manual,N
BB492,Ajay Ajju,27-12-1970,S," ? 32,82,172.00 ",0,High School,Manual,Y
BB493,Toquir Ali,07-02-1970,S," ? 19,43,680.00 ",0,High School,Manual,Y
BB494,Shyam Sundra,17-01-1969,S," ? 24,75,131.00 ",0,High School,Manual,Y
BB495,Sarthak Dadwal,23-10-1969,S," ? 11,80,658.00 ",0,High School,Manual,Y
BB496,Armaan Suvalin,18-10-1970,S," ? 15,72,966.00 ",0,Bachelors,Clerical,Y
BB497,Kunal Kishore,05-10-1969,M," ? 25,99,654.00 ",2,High School,Manual,N
BB498,Nabav Shekh,04-06-1969,S," ? 33,11,268.00 ",0,Partial College,Manual,N
BB499,Kasim Ansari,09-09-1969,S," ? 32,55,658.00 ",0,Bachelors,Clerical,Y
BB500,Nitin Parkash,04-08-1969,S," ? 28,96,119.00 ",0,Bachelors,Clerical,Y
BB501,Subin Sugathan,19-04-1969,S," ? 25,16,522.00 ",0,Graduate Degree,Clerical,Y
BB502,Mayur Agarwal,26-08-1969,M," ? 33,16,306.00 ",0,Graduate Degree,Clerical,Y
BB503,Madan Lal,20-11-1969,M," ? 11,90,207.00 ",0,Graduate Degree,Clerical,Y
BB504,Vinay Kumar,09-01-1969,S," ? 10,20,575.00 ",0,Graduate Degree,Clerical,Y
BB505,Ghansyam Soni,01-01-1952,S," ? 10,22,781.00 ",0,Partial College,Manual,N
BB506,Ram Dutt,17-02-1952,S," ? 9,94,943.00 ",0,Partial College,Manual,N
BB507,Sanjeev Sharma,03-07-1952,M," ? 33,43,605.00 ",2,Partial College,Manual,Y
BB508,Devender Singh,02-04-1952,M," ? 30,88,276.00 ",2,Partial College,Manual,Y
BB509,Son Pal Sonu Kumar,14-05-1953,M," ? 28,87,801.00 ",2,High School,Manual,N
BB510,Badri Prsad Mishra,05-03-1968,S," ? 3,11,850.00 ",0,High School,Manual,Y
BB511,Azad Ali,25-08-1968,M," ? 21,19,201.00 ",1,Partial College,Manual,Y
BB512,Jorj Vargees,12-02-1954,M," ? 15,26,024.00 ",3,Partial College,Professional,N
BB513,Naresh Adhikari,09-04-1954,S," ? 33,78,624.00 ",0,Partial College,Professional,Y
BB514,Pawan Singh,15-04-1954,M," ? 18,88,217.00 ",4,Partial College,Professional,N
BB515,Amit Kumar Verma,18-03-1954,S," ? 4,79,286.00 ",0,Partial College,Professional,Y
BB516,Subham Vikash,05-06-1944,S," ? 7,27,672.00 ",0,Partial College,Professional,N
BB517,Sugodh Kumar,19-03-1945,M," ? 32,35,472.00 ",3,Partial High School,Skilled Manual,Y
BB518,Munender Singh,26-02-1945,M," ? 8,35,206.00 ",5,High School,Professional,Y
BB519,Krishan Kumar,09-02-1945,S," ? 3,97,294.00 ",0,Partial College,Professional,N
BB520,Ashutosh Deepak,18-02-1945,M," ? 13,92,392.00 ",3,Graduate Degree,Management,Y
BB521,Saddam Hussain,12-07-1946,M," ? 8,10,215.00 ",2,Bachelors,Management,Y
BB522,Jay Kumar,19-07-1946,M," ? 16,76,622.00 ",3,Bachelors,Management,Y
BB523,Mohd Imran Munna,01-09-1946,M," ? 11,38,262.00 ",4,Bachelors,Management,Y
BB524,Shyam Sunder,05-11-1954,M," ? 20,20,207.00 ",4,Partial College,Professional,N
BB525,Mangat Singh,07-12-1953,M," ? 32,08,620.00 ",4,Partial College,Professional,Y
BB526,Aryan Prateek,06-08-1954,M," ? 7,52,352.00 ",4,High School,Professional,Y
BB527,Rahul Chauhan,02-10-1953,M," ? 8,23,176.00 ",3,Bachelors,Management,Y
BB528,Mohd Siwam,18-12-1953,M," ? 25,84,425.00 ",2,Partial College,Professional,Y
BB529,Rajender Kumar,22-08-1953,S," ? 26,94,224.00 ",0,Bachelors,Management,Y
BB530,Manish Mukesh,16-07-1952,M," ? 5,55,648.00 ",4,Partial College,Professional,Y
BB531,Ramesh Singh Negi,24-03-1952,M," ? 32,52,423.00 ",4,High School,Professional,Y
BB532,Nand Kishor,27-10-1952,M," ? 10,58,250.00 ",4,Partial College,Professional,Y
BB533,Rajeev Luka,11-09-1951,M," ? 30,33,351.00 ",4,High School,Professional,Y
BB534,Sarad Raghuvansi,02-09-1951,M," ? 21,05,613.00 ",5,High School,Professional,N
BB535,Ram Prakash,06-05-1951,M," ? 30,01,371.00 ",5,Partial College,Professional,Y
BB536,Sh Pratap Singh,06-03-1950,S," ? 28,78,759.00 ",0,Partial College,Management,Y
BB537,Liyakat Ali,18-09-1950,M," ? 27,62,769.00 ",3,Partial College,Management,N
BB538,Bodh Raj Kala,17-12-1949,M," ? 18,15,230.00 ",4,High School,Management,Y
BB539,Pankaj Ratori,14-10-1949,M," ? 33,81,873.00 ",4,High School,Management,Y
BB540,Leela Dhar Narang,17-05-1948,M," ? 6,38,769.00 ",4,High School,Management,N
BB541,Abdul Rehman,27-09-1947,M," ? 27,66,078.00 ",5,Partial High School,Skilled Manual,N
BB542,Bittu Paswan,12-06-1947,M," ? 16,77,941.00 ",5,Partial High School,Skilled Manual,N
BB543,Shashank Sharma,14-11-1947,M," ? 5,69,680.00 ",5,Partial High School,Skilled Manual,Y
BB544,Hare Chatiyan,22-05-1976,S," ? 28,95,935.00 ",0,Bachelors,Professional,N
BB545,Abdul Rahman,28-04-1976,M," ? 6,43,463.00 ",0,Bachelors,Professional,Y
BB546,Khuma Ram,21-07-1974,S," ? 22,19,272.00 ",0,Bachelors,Professional,N
BB547,Naresh Chand Pappu,12-08-1974,S," ? 13,91,366.00 ",0,Bachelors,Professional,N
BB548,Vikash Mungeri,16-08-1974,M," ? 12,68,712.00 ",0,Bachelors,Professional,Y
BB549,Deepak Kumar Mishra,28-04-1975,S," ? 29,21,250.00 ",0,Bachelors,Professional,Y
BB550,Ravi Shankar,02-02-1975,M," ? 10,49,421.00 ",0,Bachelors,Professional,Y
BB551,Om Parkash,12-11-1975,S," ? 22,59,603.00 ",0,High School,Management,Y
BB552,Chetan Pandey,09-11-1974,S," ? 5,06,601.00 ",0,Bachelors,Professional,N
BB553,Sunder Lal,05-11-1973,S," ? 8,82,464.00 ",0,Bachelors,Professional,N
BB554,Aman Bhatt,21-08-1973,S," ? 33,28,804.00 ",0,Bachelors,Professional,N
BB555,Ratikant Maghi,22-04-1974,S," ? 8,37,468.00 ",0,Bachelors,Professional,N
BB556,Sardar Sarbjeet Singh,21-04-1974,M," ? 31,03,383.00 ",0,High School,Management,Y
BB557,Raman Sharma,08-07-1974,M," ? 31,21,064.00 ",5,Partial High School,Professional,Y
BB558,Lalit Rastogi,21-05-1973,M," ? 32,71,470.00 ",0,Bachelors,Professional,Y
BB559,Sita Ram,05-04-1973,M," ? 30,04,611.00 ",0,High School,Management,Y
BB560,Dharmbir Singh,13-10-1972,S," ? 12,66,853.00 ",0,Bachelors,Professional,N
BB561,Angreg Singh,07-10-1972,S," ? 12,50,509.00 ",0,Bachelors,Professional,N
BB562,Sitaram Bairwa,25-03-1972,S," ? 5,68,781.00 ",0,Bachelors,Professional,N
BB563,Karan Bajaj,19-01-1972,M," ? 10,23,380.00 ",0,High School,Management,Y
BB564,Jitendra Kumar,12-03-1972,M," ? 3,79,213.00 ",0,High School,Management,N
BB565,Lalit Kumar,16-11-1971,M," ? 19,41,862.00 ",0,Bachelors,Professional,Y
BB566,Aslam Ali,19-02-1971,M," ? 16,17,471.00 ",0,Bachelors,Professional,N
BB567,Suraj Kumar,03-08-1971,M," ? 27,45,968.00 ",0,Partial High School,Management,Y
BB568,Murli Dhar,07-10-1969,M," ? 3,52,148.00 ",1,Graduate Degree,Management,Y
BB569,Rehman Khan,18-06-1975,M," ? 4,00,363.00 ",1,Bachelors,Skilled Manual,Y
BB570,Gurdarshan Singh,16-04-1973,S," ? 6,21,032.00 ",0,Partial High School,Manual,N
BB571,Krishan Gopal,25-09-1973,S," ? 15,08,412.00 ",0,Partial High School,Manual,N
BB572,Atul Kumar,25-09-1973,S," ? 3,03,011.00 ",0,Partial College,Clerical,Y
BB573,Shanwaz Anwar,03-04-1963,S," ? 5,91,093.00 ",0,Bachelors,Professional,Y
BB574,Jyoti Prakash,02-08-1980,S," ? 21,25,031.00 ",0,Partial High School,Manual,N
BB575,Sourav Sumit,22-02-1980,S," ? 16,54,782.00 ",0,Partial High School,Manual,Y
BB576,Chain Singh Ravi,09-10-1978,S," ? 5,02,336.00 ",0,High School,Manual,N
BB577,Ravi Rinkku,17-11-1974,M," ? 18,31,515.00 ",1,Bachelors,Skilled Manual,Y
BB578,Phirdos Alam,25-06-1973,S," ? 12,86,404.00 ",0,High School,Manual,N
BB579,Rajneesh Kumar,25-02-1973,S," ? 25,94,019.00 ",0,High School,Manual,N
BB580,Ayan Khan,22-04-1973,M," ? 25,56,437.00 ",1,Bachelors,Skilled Manual,Y
BB581,Rajesh Naydu,11-03-1973,M," ? 34,95,829.00 ",1,Bachelors,Skilled Manual,Y
BB582,Harsh Singhal,23-05-1973,M," ? 6,33,440.00 ",1,Bachelors,Skilled Manual,Y
BB583,Abhinav Vashishat,19-07-1972,S," ? 20,29,344.00 ",0,High School,Manual,N
BB584,Madan Jain,22-05-1972,M," ? 12,35,705.00 ",1,Bachelors,Skilled Manual,Y
BB585,Milap Chand,06-03-1972,S," ? 16,44,543.00 ",0,Partial College,Clerical,Y
BB586,Mohit Chauhan,07-08-1972,M," ? 22,63,269.00 ",2,Partial College,Clerical,N
BB587,Amar Singh Mahar,25-05-1971,S," ? 31,38,025.00 ",0,Partial High School,Manual,Y
BB588,Ajay Mannu,09-07-1971,S," ? 26,92,913.00 ",0,Partial High School,Manual,N
BB589,Santosh Pandey,21-09-1971,S," ? 33,79,134.00 ",0,Partial High School,Manual,Y
BB590,Sanny Kumar,07-03-1971,S," ? 30,91,142.00 ",0,Partial High School,Manual,N
BB591,Ashish Aashu,06-01-1971,S," ? 13,78,786.00 ",0,Partial High School,Manual,N
BB592,Jeeya Lal,06-04-1971,M," ? 17,83,877.00 ",0,Partial High School,Manual,N
BB593,Sachin Kumal Taneja,19-11-1971,S," ? 24,46,037.00 ",0,High School,Manual,N
BB594,Arjun Yadav,02-12-1970,S," ? 4,05,913.00 ",0,Partial College,Clerical,Y
BB595,Ramesh Malik,04-09-1971,S," ? 16,18,421.00 ",0,Partial College,Clerical,Y
BB596,Sagar Takla,17-10-1970,S," ? 25,05,612.00 ",0,Partial College,Clerical,Y
BB597,Mohd Parvez,26-11-1970,S," ? 18,26,655.00 ",0,Partial College,Clerical,Y
BB598,Same Singh,14-11-1974,S," ? 28,07,209.00 ",0,Partial College,Clerical,Y
BB599,Vijay Pal Singh,18-09-1974,S," ? 16,12,296.00 ",0,Graduate Degree,Skilled Manual,Y
BB600,Ramkishan Gupta,07-07-1975,S," ? 11,98,010.00 ",0,Partial College,Clerical,Y
BB601,Tarun Sharma,07-03-1975,S," ? 32,59,545.00 ",0,Partial College,Clerical,Y
BB602,Dheeraj Montu,13-10-1930,M," ? 29,07,579.00 ",1,Graduate Degree,Skilled Manual,Y
BB603,Mannu Yadav,20-04-1931,M," ? 6,45,683.00 ",1,Bachelors,Skilled Manual,Y
BB604,Shakti Singh,07-07-1966,S," ? 11,47,897.00 ",0,Graduate Degree,Skilled Manual,Y
BB605,Haider Ali,17-05-1966,S," ? 12,99,365.00 ",0,Graduate Degree,Skilled Manual,N
BB606,Pandit Ram Niwas,20-11-1966,S," ? 13,34,626.00 ",0,Graduate Degree,Skilled Manual,Y
BB607,Banwari Lal Bairwa,07-07-1966,S," ? 12,50,181.00 ",0,Graduate Degree,Skilled Manual,Y
BB608,Suresh Paswan Madari,26-07-1953,M," ? 32,76,514.00 ",1,Bachelors,Skilled Manual,Y
BB609,Krishan Lal Gulyani,13-07-1953,M," ? 18,90,853.00 ",1,Bachelors,Skilled Manual,Y
BB610,Man Singh,14-06-1953,M," ? 16,80,318.00 ",1,Bachelors,Skilled Manual,Y
BB611,Uday Partap,13-08-1954,S," ? 29,39,437.00 ",0,Partial High School,Manual,Y
BB612,Rakesh Kumar,27-09-1954,S," ? 10,76,186.00 ",0,Partial High School,Manual,N
BB613,Kanhaiya Lal,20-04-1954,M," ? 13,36,312.00 ",1,High School,Clerical,Y
BB614,Kripal Singh,25-02-1954,M," ? 19,22,885.00 ",1,High School,Clerical,Y
BB615,Ram Naresh Yadav,21-10-1954,M," ? 6,65,537.00 ",1,High School,Clerical,Y
BB616,Nand Kishore,20-06-1954,M," ? 8,29,849.00 ",1,Partial College,Clerical,Y
BB617,Lalan Devi,10-05-1955,M," ? 3,57,306.00 ",1,Partial College,Clerical,Y
BB618,Ali Sher,11-04-1955,M," ? 33,21,675.00 ",1,Partial College,Clerical,Y
BB619,Sheru Khan,09-12-1955,M," ? 27,35,849.00 ",1,Partial College,Clerical,Y
BB620,Bhanu Pratap Singh,23-12-1955,M," ? 34,10,633.00 ",5,Graduate Degree,Skilled Manual,Y
BB621,Vanish Khan,10-08-1956,M," ? 17,65,304.00 ",1,Partial College,Clerical,Y
BB622,Ram Narayan Meena,23-01-1956,M," ? 3,91,602.00 ",1,Partial College,Clerical,Y
BB623,Krishan Kishan,09-01-1956,M," ? 21,70,063.00 ",1,Partial College,Clerical,Y
BB624,Smt Sunita,06-08-1956,M," ? 18,59,605.00 ",1,Partial College,Clerical,Y
BB625,Traun Kumar,04-06-1956,M," ? 18,23,376.00 ",1,Partial College,Clerical,Y
BB626,Lokesh Varma,19-08-1957,M," ? 31,72,185.00 ",1,Partial College,Clerical,Y
BB627,Sushil Kumar,16-11-1957,M," ? 9,71,465.00 ",1,Partial College,Clerical,Y
BB628,Subhakar Bablu,26-07-1957,M," ? 6,21,851.00 ",1,Partial College,Clerical,Y
BB629,Ram Suresh Babloo,07-01-1957,M," ? 21,51,978.00 ",1,Partial College,Clerical,Y
BB630,Prem Giri Pradhan Ji,26-02-1957,M," ? 12,86,778.00 ",1,Partial College,Clerical,Y
BB631,Shabuddin Shah,21-07-1957,M," ? 10,36,467.00 ",1,Partial College,Clerical,Y
BB632,Surender Singh,13-11-1958,S," ? 28,72,006.00 ",0,Graduate Degree,Skilled Manual,Y
BB633,Dheeraj Singh,03-07-1958,M," ? 33,50,270.00 ",4,Graduate Degree,Skilled Manual,Y
BB634,Rakesh Bhatia,17-04-1958,M," ? 33,98,991.00 ",4,Graduate Degree,Skilled Manual,Y
BB635,Sanni Singh,24-03-1958,M," ? 19,75,334.00 ",4,Graduate Degree,Skilled Manual,Y
BB636,Surgayan Kanwar,28-08-1959,S," ? 34,06,359.00 ",0,Graduate Degree,Skilled Manual,N
BB637,Sanjeev Panday,22-08-1959,M," ? 29,92,451.00 ",4,Graduate Degree,Skilled Manual,Y
BB638,Krishan Kishore,28-01-1959,S," ? 17,42,478.00 ",0,Graduate Degree,Skilled Manual,Y
BB639,Jatin Kumar Jeetu,12-04-1959,S," ? 27,97,264.00 ",0,Graduate Degree,Skilled Manual,N
BB640,Shubham Chauhan,10-09-1968,S," ? 24,69,948.00 ",0,Partial College,Manual,N
BB641,Chaterpal Banti,17-02-1968,M," ? 4,29,382.00 ",1,Partial College,Manual,Y
BB642,Pankaj Baisla,07-05-1968,M," ? 13,23,847.00 ",1,Bachelors,Clerical,Y
BB643,Deepak Bholu,25-03-1968,M," ? 3,77,780.00 ",1,Bachelors,Clerical,Y
BB644,Jay Dev Jha,14-03-1968,M," ? 16,27,670.00 ",1,Bachelors,Clerical,Y
BB645,Ajeet Kumar,08-03-1968,M," ? 11,09,305.00 ",0,Graduate Degree,Clerical,Y
BB646,Lok Nath,06-09-1968,M," ? 10,87,101.00 ",0,Bachelors,Clerical,Y
BB647,Rattan Vail,08-08-1968,S," ? 30,71,983.00 ",0,Bachelors,Clerical,Y
BB648,Sujeet Gupta,25-05-1967,S," ? 13,90,507.00 ",0,High School,Manual,Y
BB649,Cheddi Lal,27-05-1967,S," ? 7,75,927.00 ",0,Partial College,Manual,N
BB650,Dheeraj Kumar,09-09-1967,M," ? 34,58,827.00 ",1,Partial College,Manual,Y
BB651,Deepak Upadhayaya,28-09-1926,S," ? 12,74,603.00 ",0,High School,Manual,Y
BB652,Sandeep Thakur,08-07-1926,M," ? 2,79,720.00 ",1,Bachelors,Clerical,Y
BB653,Sahrukh Khan,14-05-1967,M," ? 3,49,316.00 ",1,Partial College,Manual,Y
BB654,Kalu Luhar,15-01-1967,S," ? 8,40,329.00 ",0,Bachelors,Clerical,N
BB655,Ishwar Ram,22-08-1967,S," ? 5,87,430.00 ",0,Bachelors,Clerical,N
BB656,Lekhraj Pahuja,16-12-1967,S," ? 13,78,159.00 ",0,Bachelors,Clerical,N
BB657,Tara Dutt Suyal,13-08-1967,S," ? 8,51,141.00 ",0,Bachelors,Clerical,N
BB658,Gaurav Raj,24-07-1966,S," ? 4,12,780.00 ",0,Partial High School,Manual,Y
BB659,Gaurav Sharam,19-04-1966,M," ? 27,35,075.00 ",1,High School,Manual,Y
BB660,Rahul Parikh,01-02-1966,S," ? 27,46,557.00 ",0,High School,Manual,N
BB661,Swapanesh Gupta,12-07-1966,S," ? 4,94,132.00 ",0,High School,Manual,N
BB662,Shankar Lal,02-07-1966,S," ? 12,08,430.00 ",0,High School,Manual,Y
